id,source,timestamp,garment_type,gender,color,pattern,style,engagement_likes,engagement_comments,engagement_views,geography,image_path,image_url,fit,length,neckline,sleeve,fabric,engagement_metric,influence_type,influence_identifier
instagram_4554,Celebrities,08-05-2024,Hoodie,unisex,black,floral,casual,2938,4,20850,US,img_4554.jpg,,Slim fit,knee-length,polo neck,3/4 sleeve,denim,7930.67,cinemas/series/cartoons/anime,One Piece Saga 2024
instagram_4555,Instagram,08-11-2024,Saree,women,blue,solid,streetwear,3745,96,21641,Global,img_4555.jpg,,a-line,mini,halter,sleeveless,linen,8494,event - political,India State Elections 2024
instagram_4556,Facebook,24-03-2024,Jeans,unisex,white,animal print,streetwear,3623,510,71439,Europe,img_4556.jpg,,relaxed fit,knee-length,halter,3/4 sleeve,cotton,25190.67,event - political,EU Parliament 2024
instagram_4557,Marketplace,08-07-2024,Kurta,men,"beige, yellow, red",tie-dye,athleisure,615,469,2542,Global,img_4557.jpg,,relaxed fit,midi,crew neck,sleeveless,polyester,1208.67,event - political,India State Elections 2024
instagram_4558,Facebook,16-08-2024,Sweatshirt,unisex,blue,stripes,casual,3926,273,35780,Global,img_4558.jpg,,straight cut,knee-length,off-shoulder,sleeveless,blends,13326.33,franchise,Fast X Sequel 2024
instagram_4559,Celebrities,18-10-2024,Skirt,women,"blue, pink",checks,athleisure,141,323,5839,India,img_4559.jpg,,bodycon,mini,boat neck,sleeveless,polyester,2101,event - political,US Presidential Election 2024
instagram_4560,Cinema,14-06-2024,Hoodie,unisex,"red, white",polka dots,festive,2603,209,37717,India,img_4560.jpg,,straight cut,maxi,polo neck,full sleeve,polyester,13509.67,event - political,India State Elections 2024
instagram_4561,Instagram,22-07-2024,Top,women,blue,checks,streetwear,14,1,12992,India,img_4561.jpg,,Slim fit,knee-length,v-neck,3/4 sleeve,rayon,4335.67,event - memes,Oscar Memes 2024
instagram_4562,Marketplace,27-12-2024,Kurti,women,beige,graphic prints,streetwear,2141,195,47827,Europe,img_4562.jpg,,oversized,maxi,off-shoulder,puff sleeve,blends,16721,franchise,Marvel Phase 5 Release 2024
instagram_4563,Instagram,02-01-2024,Jeans,men,"pink, yellow, beige",checks,formal,3011,17,63404,US,img_4563.jpg,,relaxed fit,full-length,boat neck,half sleeve,rayon,22144,designer launches,Chanel Cruise 2024
instagram_4564,Cinema,25-02-2024,Dress,women,red,floral,athleisure,2070,28,8453,Europe,img_4564.jpg,,a-line,mini,polo neck,cap sleeve,denim,3517,designer launches,Chanel Cruise 2024
instagram_4565,Cinema,25-03-2024,T-Shirt,unisex,black,tie-dye,festive,3116,283,16776,US,img_4565.jpg,,regular,full-length,polo neck,puff sleeve,blends,6725,event - memes,Oscar Memes 2024
instagram_4566,YouTube,09-09-2024,Top,women,"black, blue",abstract,formal,5038,218,34653,Global,img_4566.jpg,,flared,mini,polo neck,half sleeve,rayon,13303,franchise,Marvel Phase 5 Release 2024
instagram_4567,Facebook,07-02-2025,Kurta,men,black,checks,streetwear,4844,20,2598,Global,img_4567.jpg,,relaxed fit,full-length,polo neck,sleeveless,viscose,2487.33,designer launches,Prada SS 2025
instagram_4568,Instagram,17-06-2025,Sweatshirt,unisex,green,stripes,casual,2001,443,16379,India,img_4568.jpg,,relaxed fit,cropped,collared,half sleeve,knits,6274.33,franchise,Star Wars New Trilogy 2025
instagram_4569,Marketplace,30-03-2024,Jacket,unisex,yellow,animal print,festive,3938,135,22866,India,img_4569.jpg,,flared,ankle-length,square neck,half sleeve,blends,8979.67,cinemas/series/cartoons/anime,One Piece Saga 2024
instagram_4570,Marketplace,10-06-2025,Skirt,women,blue,abstract,formal,3971,304,34325,Europe,img_4570.jpg,,flared,midi,square neck,full sleeve,denim,12866.67,franchise,Star Wars New Trilogy 2025
instagram_4571,YouTube,21-04-2024,Jeans,men,white,solid,casual,4254,116,52481,Global,img_4571.jpg,,fit,full-length,crew neck,half sleeve,polyester,18950.33,event - political,US Presidential Election 2024
instagram_4572,Celebrities,15-09-2025,Skirt,women,"blue, white",checks,streetwear,4453,438,10618,US,img_4572.jpg,,flared,cropped,halter,full sleeve,viscose,5169.67,designer launches,Dior Haute 2025
instagram_4573,Marketplace,25-01-2024,Kurti,women,yellow,tie-dye,casual,4182,529,72237,Global,img_4573.jpg,,regular,knee-length,off-shoulder,sleeveless,polyester,25649.33,cinemas/series/cartoons/anime,Barbie Movie 2024
instagram_4574,Marketplace,22-08-2024,Dress,women,blue,animal print,festive,3240,242,8887,Europe,img_4574.jpg,,oversized,maxi,halter,puff sleeve,rayon,4123,event - memes,April Fools Viral 2024
instagram_4575,Celebrities,04-09-2025,Jacket,unisex,white,graphic prints,formal,2588,8,35863,Europe,img_4575.jpg,,oversized,knee-length,boat neck,half sleeve,jersey,12819.67,designer launches,Prada SS 2025
instagram_4576,Facebook,16-09-2024,Jeans,unisex,green,polka dots,streetwear,841,387,8854,India,img_4576.jpg,,bodycon,ankle-length,polo neck,sleeveless,jersey,3360.67,cinemas/series/cartoons/anime,One Piece Saga 2024
instagram_4577,Marketplace,08-05-2024,Dress,women,red,checks,athleisure,2865,106,35476,Europe,img_4577.jpg,,a-line,ankle-length,crew neck,3/4 sleeve,denim,12815.67,cinemas/series/cartoons/anime,Barbie Movie 2024
instagram_4578,YouTube,21-04-2024,Blazer,men,"black, yellow",floral,athleisure,3151,246,3970,India,img_4578.jpg,,straight cut,cropped,square neck,cap sleeve,denim,2455.67,event - memes,Oscar Memes 2024
instagram_4579,Instagram,04-08-2024,Hoodie,unisex,red,checks,festive,4092,315,8773,India,img_4579.jpg,,regular,full-length,square neck,puff sleeve,knits,4393.33,cinemas/series/cartoons/anime,One Piece Saga 2024
instagram_4580,Facebook,11-10-2024,Blazer,men,blue,polka dots,streetwear,2285,151,14018,Europe,img_4580.jpg,,oversized,full-length,halter,cap sleeve,linen,5484.67,event - memes,Oscar Memes 2024
instagram_4581,Facebook,09-11-2024,Skirt,women,white,checks,casual,3179,94,55033,US,img_4581.jpg,,regular,midi,boat neck,puff sleeve,linen,19435.33,cinemas/series/cartoons/anime,One Piece Saga 2024
instagram_4582,Cinema,14-07-2024,Skirt,women,white,stripes,athleisure,6511,157,17174,India,img_4582.jpg,,straight cut,cropped,off-shoulder,half sleeve,polyester,7947.33,cinemas/series/cartoons/anime,Barbie Movie 2024
instagram_4583,YouTube,04-02-2025,Skirt,women,"black, yellow",checks,streetwear,2162,86,27692,Global,img_4583.jpg,,Slim fit,full-length,collared,3/4 sleeve,cotton,9980,trending memes,Distracted Boyfriend Revival
instagram_4584,Marketplace,10-09-2024,Jeans,men,yellow,animal print,streetwear,2034,219,21073,Global,img_4584.jpg,,bodycon,midi,crew neck,half sleeve,denim,7775.33,books,Pulitzer Feature 2024
instagram_4585,Marketplace,12-10-2024,Hoodie,unisex,red,abstract,festive,5392,128,28959,US,img_4585.jpg,,regular,cropped,v-neck,puff sleeve,denim,11493,designer launches,Chanel Cruise 2024
instagram_4586,Celebrities,18-12-2025,Kurta,men,green,tie-dye,festive,1924,25,47781,US,img_4586.jpg,,flared,knee-length,polo neck,puff sleeve,cotton,16576.67,books,Book-to-Film Adaptation 2025
instagram_4587,Instagram,21-01-2025,Jacket,unisex,yellow,solid,casual,3332,159,1166,Global,img_4587.jpg,,a-line,mini,collared,sleeveless,polyester,1552.33,books,Book-to-Film Adaptation 2025
instagram_4588,Instagram,14-12-2024,Jacket,unisex,green,graphic prints,formal,5780,336,35147,India,img_4588.jpg,,regular,knee-length,crew neck,puff sleeve,linen,13754.33,cinemas/series/cartoons/anime,Dune 2 Release 2024
instagram_4589,Marketplace,03-09-2024,Jeans,men,beige,tie-dye,formal,4527,308,12400,US,img_4589.jpg,,bodycon,full-length,collared,half sleeve,jersey,5745,trending memes,Vogue Challenge 2024
instagram_4590,Marketplace,05-01-2025,Jeans,men,yellow,solid,casual,4850,17,38333,Europe,img_4590.jpg,,relaxed fit,midi,off-shoulder,bell sleeve,linen,14400,trending memes,Distracted Boyfriend Revival
instagram_4591,YouTube,21-03-2024,Jeans,unisex,green,checks,formal,816,50,412,Europe,img_4591.jpg,,relaxed fit,mini,polo neck,bell sleeve,denim,426,cinemas/series/cartoons/anime,Barbie Movie 2024
instagram_4592,Marketplace,06-01-2024,Saree,women,"yellow, red",solid,streetwear,939,286,20948,India,img_4592.jpg,,relaxed fit,full-length,off-shoulder,bell sleeve,denim,7391,designer launches,Zara Designer Collab 2024
instagram_4593,Marketplace,04-11-2024,Top,women,red,solid,athleisure,4428,144,15827,US,img_4593.jpg,,a-line,knee-length,collared,cap sleeve,cotton,6799.67,designer launches,Chanel Cruise 2024
instagram_4594,Cinema,17-02-2024,Dress,women,"yellow, beige",checks,streetwear,586,216,40057,Europe,img_4594.jpg,,Slim fit,mini,off-shoulder,bell sleeve,linen,13619.67,event - memes,April Fools Viral 2024
instagram_4595,Facebook,19-04-2024,Blazer,men,blue,abstract,streetwear,2860,142,41466,India,img_4595.jpg,,a-line,midi,v-neck,half sleeve,linen,14822.67,event - political,India State Elections 2024
instagram_4596,Celebrities,02-03-2024,T-Shirt,men,pink,tie-dye,formal,2005,455,6768,India,img_4596.jpg,,fit,full-length,crew neck,puff sleeve,linen,3076,trending memes,Vogue Challenge 2024
instagram_4597,Facebook,02-06-2024,Blazer,men,"pink, blue",tie-dye,casual,2529,215,29047,India,img_4597.jpg,,fit,cropped,halter,bell sleeve,polyester,10597,event - political,India State Elections 2024
instagram_4598,Cinema,10-04-2024,T-Shirt,unisex,"black, pink, blue",animal print,formal,6518,359,38772,Global,img_4598.jpg,,oversized,midi,boat neck,puff sleeve,denim,15216.33,franchise,Marvel Phase 5 Release 2024
instagram_4599,Celebrities,19-07-2025,Blazer,men,"white, green",solid,formal,4382,262,8646,Global,img_4599.jpg,,a-line,knee-length,collared,puff sleeve,linen,4430,books,Book-to-Film Adaptation 2025
instagram_4600,YouTube,14-11-2025,Skirt,women,pink,graphic prints,festive,1649,225,14825,US,img_4600.jpg,,bodycon,knee-length,off-shoulder,3/4 sleeve,viscose,5566.33,event - memes,Super Bowl Halftime Meme 2025
instagram_4601,Marketplace,19-03-2024,Sweatshirt,unisex,"green, blue",checks,athleisure,3310,206,36755,Europe,img_4601.jpg,,flared,mini,polo neck,full sleeve,knits,13423.67,franchise,Marvel Phase 5 Release 2024
instagram_4602,Instagram,29-11-2024,Shirt,men,"red, blue",animal print,formal,1040,80,6703,US,img_4602.jpg,,flared,midi,off-shoulder,3/4 sleeve,cotton,2607.67,books,Bestseller Book Tour 2024
instagram_4603,Celebrities,28-03-2024,Kurta,men,black,stripes,streetwear,1462,218,30652,Europe,img_4603.jpg,,relaxed fit,midi,off-shoulder,cap sleeve,blends,10777.33,designer launches,Ralph Lauren Spring Collection 2024
instagram_4604,Celebrities,10-02-2024,Skirt,women,pink,animal print,festive,3382,216,32645,Global,img_4604.jpg,,straight cut,mini,crew neck,3/4 sleeve,polyester,12081,designer launches,Gucci FW 2024
instagram_4605,Instagram,12-05-2024,Top,women,black,checks,formal,5582,523,39864,India,img_4605.jpg,,regular,full-length,halter,puff sleeve,blends,15323,cinemas/series/cartoons/anime,Barbie Movie 2024
instagram_4606,Instagram,28-06-2024,Hoodie,unisex,beige,tie-dye,festive,2993,436,21617,India,img_4606.jpg,,regular,cropped,off-shoulder,full sleeve,denim,8348.67,franchise,Fast X Sequel 2024
instagram_4607,Instagram,04-07-2024,Saree,women,"blue, beige",polka dots,athleisure,1494,277,31408,Global,img_4607.jpg,,Slim fit,maxi,off-shoulder,sleeveless,knits,11059.67,designer launches,Zara Designer Collab 2024
instagram_4608,Instagram,10-12-2024,Jacket,unisex,"blue, red",checks,formal,849,216,15355,Global,img_4608.jpg,,straight cut,knee-length,v-neck,cap sleeve,viscose,5473.33,trending memes,Vogue Challenge 2024
instagram_4609,Marketplace,19-08-2024,Dress,women,green,solid,formal,4114,212,4328,Europe,img_4609.jpg,,relaxed fit,full-length,square neck,full sleeve,jersey,2884.67,books,Pulitzer Feature 2024
instagram_4610,Marketplace,22-01-2024,Dress,women,red,floral,festive,2267,114,28968,Europe,img_4610.jpg,,a-line,cropped,crew neck,half sleeve,blends,10449.67,event - political,EU Parliament 2024
instagram_4611,Instagram,08-11-2025,Hoodie,unisex,white,checks,festive,5154,194,11577,Global,img_4611.jpg,,bodycon,ankle-length,v-neck,cap sleeve,cotton,5641.67,cinemas/series/cartoons/anime,Strange New Worlds Season 3 2025
instagram_4612,Cinema,09-07-2024,Skirt,women,green,abstract,casual,1155,186,56960,US,img_4612.jpg,,relaxed fit,full-length,boat neck,sleeveless,denim,19433.67,designer launches,Ralph Lauren Spring Collection 2024
instagram_4613,Cinema,20-02-2025,Jeans,men,blue,stripes,formal,1899,38,30586,Global,img_4613.jpg,,bodycon,full-length,crew neck,bell sleeve,denim,10841,trending memes,Galaxy Brain Remix
instagram_4614,YouTube,09-04-2024,T-Shirt,unisex,yellow,animal print,formal,7007,192,37915,India,img_4614.jpg,,flared,cropped,halter,cap sleeve,linen,15038,designer launches,Ralph Lauren Spring Collection 2024
instagram_4615,Cinema,14-04-2025,Jeans,men,red,checks,athleisure,1000,90,20867,Europe,img_4615.jpg,,flared,maxi,boat neck,3/4 sleeve,polyester,7319,event - memes,Super Bowl Halftime Meme 2025
instagram_4616,Cinema,14-06-2024,Sweatshirt,unisex,yellow,floral,casual,2729,229,15431,Global,img_4616.jpg,,bodycon,full-length,off-shoulder,sleeveless,denim,6129.67,franchise,Marvel Phase 5 Release 2024
instagram_4617,YouTube,22-04-2025,Kurta,men,red,animal print,casual,16,77,45650,US,img_4617.jpg,,a-line,mini,boat neck,puff sleeve,blends,15247.67,event - memes,Super Bowl Halftime Meme 2025
instagram_4618,Facebook,06-09-2025,Skirt,women,red,checks,formal,3351,208,49279,Global,img_4618.jpg,,straight cut,maxi,off-shoulder,half sleeve,polyester,17612.67,books,Book-to-Film Adaptation 2025
instagram_4619,Marketplace,17-09-2024,Shirt,men,black,checks,casual,5102,310,4697,US,img_4619.jpg,,straight cut,cropped,crew neck,puff sleeve,linen,3369.67,event - political,EU Parliament 2024
instagram_4620,Cinema,13-01-2024,Top,women,green,polka dots,festive,1520,104,4700,US,img_4620.jpg,,relaxed fit,cropped,halter,full sleeve,jersey,2108,franchise,Marvel Phase 5 Release 2024
instagram_4621,YouTube,26-10-2024,Sweatshirt,unisex,white,animal print,formal,739,128,31147,India,img_4621.jpg,,bodycon,mini,collared,half sleeve,polyester,10671.33,event - political,EU Parliament 2024
instagram_4622,Marketplace,25-06-2024,Dress,women,white,graphic prints,casual,2473,411,43202,Global,img_4622.jpg,,straight cut,midi,boat neck,sleeveless,jersey,15362,cinemas/series/cartoons/anime,Barbie Movie 2024
instagram_4623,Instagram,13-07-2024,Jeans,unisex,beige,polka dots,casual,1407,179,6585,US,img_4623.jpg,,regular,knee-length,square neck,cap sleeve,cotton,2723.67,event - memes,Oscar Memes 2024
instagram_4624,Marketplace,31-07-2024,T-Shirt,unisex,pink,graphic prints,formal,1715,311,24852,India,img_4624.jpg,,relaxed fit,midi,polo neck,3/4 sleeve,jersey,8959.33,trending memes,Cottagecore Revival Meme 2024
instagram_4625,Instagram,27-09-2024,Jeans,men,white,abstract,festive,1958,33,70254,Europe,img_4625.jpg,,straight cut,maxi,off-shoulder,puff sleeve,blends,24081.67,trending memes,Galaxy Brain Remix
instagram_4626,Facebook,25-10-2024,Kurti,women,"green, pink",polka dots,streetwear,1950,208,45643,India,img_4626.jpg,,bodycon,cropped,polo neck,full sleeve,jersey,15933.67,books,Bestseller Book Tour 2024
instagram_4627,Instagram,22-09-2024,T-Shirt,men,white,animal print,formal,4899,174,47384,India,img_4627.jpg,,straight cut,cropped,polo neck,cap sleeve,cotton,17485.67,franchise,Fast X Sequel 2024
instagram_4628,YouTube,03-02-2024,Jeans,men,yellow,checks,streetwear,8850,356,14259,US,img_4628.jpg,,fit,full-length,boat neck,bell sleeve,blends,7821.67,books,Pulitzer Feature 2024
instagram_4629,Facebook,25-08-2024,Top,women,white,abstract,formal,1504,55,33470,US,img_4629.jpg,,oversized,ankle-length,collared,sleeveless,polyester,11676.33,trending memes,Vogue Challenge 2024
instagram_4630,Marketplace,04-02-2024,Hoodie,unisex,blue,stripes,formal,2308,263,19065,US,img_4630.jpg,,flared,ankle-length,crew neck,puff sleeve,jersey,7212,franchise,Fast X Sequel 2024
instagram_4631,Celebrities,08-07-2024,Skirt,women,beige,checks,festive,2480,187,19118,India,img_4631.jpg,,Slim fit,knee-length,v-neck,full sleeve,knits,7261.67,books,Pulitzer Feature 2024
instagram_4632,YouTube,17-02-2025,Blazer,men,"blue, beige, red",solid,formal,1769,171,10880,US,img_4632.jpg,,oversized,ankle-length,collared,full sleeve,cotton,4273.33,event - memes,Super Bowl Halftime Meme 2025
instagram_4633,Cinema,25-03-2024,Skirt,women,yellow,stripes,athleisure,296,11,21649,India,img_4633.jpg,,bodycon,ankle-length,v-neck,cap sleeve,cotton,7318.67,cinemas/series/cartoons/anime,One Piece Saga 2024
instagram_4634,Marketplace,19-04-2025,Jeans,unisex,black,checks,casual,1724,117,11335,Global,img_4634.jpg,,flared,maxi,collared,3/4 sleeve,viscose,4392,books,Book-to-Film Adaptation 2025
instagram_4635,Instagram,13-05-2025,Shirt,men,pink,stripes,casual,4670,255,44784,Europe,img_4635.jpg,,regular,cropped,square neck,bell sleeve,polyester,16569.67,cinemas/series/cartoons/anime,Strange New Worlds Season 3 2025
instagram_4636,YouTube,02-03-2024,Sweatshirt,unisex,blue,polka dots,streetwear,4101,165,4450,India,img_4636.jpg,,flared,mini,boat neck,half sleeve,viscose,2905.33,event - political,India State Elections 2024
instagram_4637,Facebook,20-02-2024,Jacket,unisex,"black, blue, pink",tie-dye,casual,2191,78,36153,US,img_4637.jpg,,a-line,cropped,square neck,3/4 sleeve,denim,12807.33,designer launches,Zara Designer Collab 2024
instagram_4638,Facebook,27-07-2024,Dress,women,"green, beige",stripes,formal,3950,228,12094,Global,img_4638.jpg,,relaxed fit,maxi,crew neck,puff sleeve,linen,5424,designer launches,Gucci FW 2024
instagram_4639,Facebook,30-10-2024,Hoodie,unisex,green,animal print,casual,7112,136,36515,Global,img_4639.jpg,,relaxed fit,knee-length,halter,full sleeve,denim,14587.67,designer launches,Zara Designer Collab 2024
instagram_4640,Facebook,11-09-2025,Skirt,women,red,solid,casual,1641,154,6061,India,img_4640.jpg,,Slim fit,ankle-length,v-neck,cap sleeve,blends,2618.67,designer launches,Prada SS 2025
instagram_4641,YouTube,07-03-2024,Blazer,men,green,solid,formal,1078,170,31000,US,img_4641.jpg,,Slim fit,ankle-length,square neck,half sleeve,jersey,10749.33,designer launches,Gucci FW 2024
instagram_4642,YouTube,28-07-2024,Blazer,men,pink,checks,casual,4521,59,17884,India,img_4642.jpg,,a-line,mini,boat neck,3/4 sleeve,cotton,7488,event - memes,April Fools Viral 2024
instagram_4643,Cinema,31-03-2025,T-Shirt,men,blue,graphic prints,festive,1677,14,3212,India,img_4643.jpg,,flared,ankle-length,boat neck,3/4 sleeve,denim,1634.33,designer launches,Prada SS 2025
instagram_4644,YouTube,23-10-2024,Dress,women,green,floral,streetwear,993,103,2446,US,img_4644.jpg,,oversized,ankle-length,halter,full sleeve,linen,1180.67,event - political,US Presidential Election 2024
instagram_4645,Instagram,16-05-2024,Jacket,unisex,white,floral,athleisure,1029,25,9454,Europe,img_4645.jpg,,flared,ankle-length,square neck,half sleeve,viscose,3502.67,trending memes,Vogue Challenge 2024
instagram_4646,YouTube,24-01-2024,Dress,women,black,solid,athleisure,1691,96,2131,India,img_4646.jpg,,a-line,mini,off-shoulder,full sleeve,viscose,1306,cinemas/series/cartoons/anime,Dune 2 Release 2024
